timestamp,date,latitude,longitude
1623243976,"2021-06-09 13:06:16",51.749997,-1.244255
1623243985,"2021-06-09 13:06:25",51.75021,-1.244546
1623243994,"2021-06-09 13:06:34",51.750408,-1.244923
1623244000,"2021-06-09 13:06:40",51.75061,-1.245282
1623244007,"2021-06-09 13:06:47",51.750808,-1.245603
1623244013,"2021-06-09 13:06:53",51.751007,-1.245971
1623244019,"2021-06-09 13:06:59",51.751285,-1.246404
1623244025,"2021-06-09 13:07:05",51.751594,-1.2469
1623244031,"2021-06-09 13:07:11",51.751901,-1.247465
1623244037,"2021-06-09 13:07:17",51.752083,-1.247876
1623244047,"2021-06-09 13:07:27",51.752185,-1.248286
1623244056,"2021-06-09 13:07:36",51.752272,-1.248704
1623244062,"2021-06-09 13:07:42",51.752408,-1.24927
1623244099,"2021-06-09 13:08:19",51.752513,-1.25191
1623244129,"2021-06-09 13:08:49",51.752527,-1.253424
1623244159,"2021-06-09 13:09:19",51.752308,-1.2553
1623244189,"2021-06-09 13:09:49",51.75257,-1.255793
1623244221,"2021-06-09 13:10:21",51.753717,-1.256286
1623244248,"2021-06-09 13:10:48",51.754407,-1.25784
1623244277,"2021-06-09 13:11:17",51.754376,-1.258522
1623244338,"2021-06-09 13:12:18",51.754553,-1.258887
1623244465,"2021-06-09 13:14:25",51.754968,-1.259642
1623244525,"2021-06-09 13:15:25",51.754823,-1.259081
1623244683,"2021-06-09 13:18:03",51.754419,-1.259265
1623245316,"2021-06-09 13:28:36",51.754326,-1.258793
1623245439,"2021-06-09 13:30:39",51.754445,-1.258279
1623245527,"2021-06-09 13:32:07",51.754365,-1.257805
1623245556,"2021-06-09 13:32:36",51.754562,-1.254862
1623245587,"2021-06-09 13:33:07",51.754478,-1.253688
1623245617,"2021-06-09 13:33:37",51.754154,-1.252383
1623245647,"2021-06-09 13:34:07",51.753693,-1.251038
1623245678,"2021-06-09 13:34:38",51.753144,-1.250299
1623245708,"2021-06-09 13:35:08",51.752562,-1.249372
1623245737,"2021-06-09 13:35:37",51.752487,-1.248762
1623245766,"2021-06-09 13:36:06",51.752122,-1.247854
1623245797,"2021-06-09 13:36:37",51.75113,-1.245994
1623245827,"2021-06-09 13:37:07",51.750178,-1.244047
1623245856,"2021-06-09 13:37:36",51.750241,-1.242896
1623245887,"2021-06-09 13:38:07",51.75047,-1.240769
1623245916,"2021-06-09 13:38:36",51.750475,-1.239095
1623245947,"2021-06-09 13:39:07",51.749887,-1.237991
1623245961,"2021-06-09 13:39:21",51.750583,-1.237462
1623245977,"2021-06-09 13:39:37",51.749831,-1.23698
1623245992,"2021-06-09 13:39:52",51.750583,-1.237462
1623246006,"2021-06-09 13:40:06",51.749459,-1.23695
1623247267,"2021-06-09 14:01:07",51.75258,-1.235655
1623247277,"2021-06-09 14:01:17",51.750141,-1.237487
1623247337,"2021-06-09 14:02:17",51.750018,-1.236995
1623247454,"2021-06-09 14:04:14",51.750583,-1.237462
1623247488,"2021-06-09 14:04:48",51.750222,-1.237433
1623247739,"2021-06-09 14:08:59",51.750583,-1.237462
1623247758,"2021-06-09 14:09:18",51.750045,-1.237205
1623247771,"2021-06-09 14:09:31",51.750583,-1.237462
1623247787,"2021-06-09 14:09:47",51.750099,-1.237235
1623247803,"2021-06-09 14:10:03",51.750583,-1.237462
1623247819,"2021-06-09 14:10:19",51.750244,-1.237187
1623247834,"2021-06-09 14:10:34",51.750583,-1.237462
1623247847,"2021-06-09 14:10:47",51.750074,-1.23718
1623247868,"2021-06-09 14:11:08",51.750583,-1.237462
1623247877,"2021-06-09 14:11:17",51.750024,-1.23717
1623247898,"2021-06-09 14:11:38",51.750583,-1.237462
1623247908,"2021-06-09 14:11:48",51.750135,-1.237369
1623247930,"2021-06-09 14:12:10",51.750583,-1.237462
1623247967,"2021-06-09 14:12:47",51.75009,-1.237143
1623247990,"2021-06-09 14:13:10",51.750583,-1.237462
1623247999,"2021-06-09 14:13:19",51.750083,-1.237139
1623248020,"2021-06-09 14:13:40",51.750583,-1.237462
1623248057,"2021-06-09 14:14:17",51.750053,-1.237055
1623248080,"2021-06-09 14:14:40",51.750583,-1.237462
1623248580,"2021-06-09 14:23:00",51.750054,-1.237218
1623248601,"2021-06-09 14:23:21",51.750583,-1.237462
1623248640,"2021-06-09 14:24:00",51.750741,-1.236308
1623248663,"2021-06-09 14:24:23",51.750583,-1.237462
1623248698,"2021-06-09 14:24:58",51.751096,-1.238139
1623248724,"2021-06-09 14:25:24",51.750583,-1.237462
1623248759,"2021-06-09 14:25:59",51.752313,-1.237039
1623248789,"2021-06-09 14:26:29",51.753747,-1.236032
1623248818,"2021-06-09 14:26:58",51.75504,-1.235709
1623248848,"2021-06-09 14:27:28",51.756515,-1.235559
1623248879,"2021-06-09 14:27:59",51.758291,-1.235668
1623248909,"2021-06-09 14:28:29",51.758582,-1.235719
1623248939,"2021-06-09 14:28:59",51.760064,-1.235627
1623248969,"2021-06-09 14:29:29",51.761648,-1.235815
1623248999,"2021-06-09 14:29:59",51.762862,-1.234729
1623249029,"2021-06-09 14:30:29",51.76285,-1.232829
1623249059,"2021-06-09 14:30:59",51.763071,-1.232209
1623249088,"2021-06-09 14:31:28",51.76303,-1.231751
1623249149,"2021-06-09 14:32:29",51.76313,-1.230641
1623249211,"2021-06-09 14:33:31",51.763184,-1.230141
1623249238,"2021-06-09 14:33:58",51.763038,-1.228967
1623249261,"2021-06-09 14:34:21",51.760424,-1.24245
1623249270,"2021-06-09 14:34:30",51.762823,-1.228436
1623249301,"2021-06-09 14:35:01",51.763067,-1.228776
1623249370,"2021-06-09 14:36:10",51.763046,-1.229327
1623249394,"2021-06-09 14:36:34",51.763066,-1.228808
1623249466,"2021-06-09 14:37:46",51.763112,-1.228224
1623249482,"2021-06-09 14:38:02",51.762847,-1.228641
1623249513,"2021-06-09 14:38:33",51.762558,-1.228246
1623249545,"2021-06-09 14:39:05",51.762796,-1.228513
1623250282,"2021-06-09 14:51:22",51.762136,-1.228368
1623250289,"2021-06-09 14:51:29",51.762673,-1.228371
1623250340,"2021-06-09 14:52:20",51.762964,-1.228339
1623257350,"2021-06-09 16:49:10",51.762895,-1.228579
1623257408,"2021-06-09 16:50:08",51.762568,-1.228574
1623258212,"2021-06-09 17:03:32",51.763015,-1.228415
1623258246,"2021-06-09 17:04:06",51.762704,-1.228649
1623258302,"2021-06-09 17:05:02",51.763016,-1.22843
1623258346,"2021-06-09 17:05:46",51.762704,-1.228652
1623260898,"2021-06-09 17:48:18",51.762704,-1.228652
1623260909,"2021-06-09 17:48:29",51.762615,-1.229017
1623261010,"2021-06-09 17:50:10",51.763019,-1.228414
1623261621,"2021-06-09 18:00:21",51.760825,-1.235642
1623261631,"2021-06-09 18:00:31",51.760611,-1.236794
1623261644,"2021-06-09 18:00:44",51.762759,-1.228702
1623261718,"2021-06-09 18:01:58",51.763099,-1.228874
1623261744,"2021-06-09 18:02:24",51.762844,-1.228717
1623261838,"2021-06-09 18:03:58",51.763102,-1.228895
1623261841,"2021-06-09 18:04:01",51.763159,-1.228878
1623261854,"2021-06-09 18:04:14",51.76323,-1.229317
1623261893,"2021-06-09 18:04:53",51.763168,-1.228888
1623261953,"2021-06-09 18:05:53",51.763166,-1.229348
1623261960,"2021-06-09 18:06:00",51.763193,-1.22982
1623261966,"2021-06-09 18:06:06",51.76319,-1.230293
1623261971,"2021-06-09 18:06:11",51.76316,-1.230898
1623261976,"2021-06-09 18:06:16",51.763041,-1.2321
1623261982,"2021-06-09 18:06:22",51.762977,-1.233228
1623261993,"2021-06-09 18:06:33",51.76289,-1.233651
1623262069,"2021-06-09 18:07:49",51.762757,-1.234544
1623262099,"2021-06-09 18:08:19",51.762657,-1.235128
1623262129,"2021-06-09 18:08:49",51.762543,-1.235585
1623262159,"2021-06-09 18:09:19",51.762232,-1.23552
1623262220,"2021-06-09 18:10:20",51.761775,-1.235676
1623262249,"2021-06-09 18:10:49",51.761473,-1.235771
1623262310,"2021-06-09 18:11:50",51.761096,-1.235486
1623262339,"2021-06-09 18:12:19",51.76054,-1.235552
1623262400,"2021-06-09 18:13:20",51.760229,-1.235567
1623262489,"2021-06-09 18:14:49",51.759745,-1.235725
1623263479,"2021-06-09 18:31:19",51.759315,-1.235822
1623263809,"2021-06-09 18:36:49",51.759009,-1.235606
1623263959,"2021-06-09 18:39:19",51.75868,-1.235846
1623263989,"2021-06-09 18:39:49",51.757202,-1.235601
1623264019,"2021-06-09 18:40:19",51.755894,-1.235595
1623264049,"2021-06-09 18:40:49",51.75444,-1.23591
1623264079,"2021-06-09 18:41:19",51.752798,-1.236605
1623264109,"2021-06-09 18:41:49",51.752159,-1.23693
1623264169,"2021-06-09 18:42:49",51.751484,-1.237276
1623264183,"2021-06-09 18:43:03",51.750587,-1.237083
1623264199,"2021-06-09 18:43:19",51.750506,-1.236211
1623264214,"2021-06-09 18:43:34",51.750587,-1.237083
1623264229,"2021-06-09 18:43:49",51.750107,-1.236568
1623264246,"2021-06-09 18:44:06",51.750587,-1.237083
1623264260,"2021-06-09 18:44:20",51.74978,-1.236963
1623264278,"2021-06-09 18:44:38",51.750587,-1.237083
1623264290,"2021-06-09 18:44:50",51.74933,-1.236865
1623264329,"2021-06-09 18:45:29",51.75258,-1.235655
1623264352,"2021-06-09 18:45:52",51.74964,-1.236422
1623264390,"2021-06-09 18:46:30",51.749786,-1.23708
1623264633,"2021-06-09 18:50:33",51.749482,-1.237078
1623267538,"2021-06-09 19:38:58",51.749453,-1.237045
1623268438,"2021-06-09 19:53:58",51.749502,-1.237095
1623268494,"2021-06-09 19:54:54",51.749502,-1.237095
1623269739,"2021-06-09 20:15:39",51.749502,-1.237095
1623274243,"2021-06-09 21:30:43",51.749483,-1.237088
1623275816,"2021-06-09 21:56:56",51.749486,-1.237096
1623277073,"2021-06-09 22:17:53",51.749486,-1.237096
1623299059,"2021-06-10 04:24:19",51.749549,-1.237087
1623299473,"2021-06-10 04:31:13",51.749549,-1.237087
1623301976,"2021-06-10 05:12:56",51.749498,-1.237078
1623304376,"2021-06-10 05:52:56",51.749498,-1.237078
1623305670,"2021-06-10 06:14:30",51.749487,-1.237086
1623309793,"2021-06-10 07:23:13",51.749487,-1.237084
1623309986,"2021-06-10 07:26:26",51.749499,-1.237081
1623312768,"2021-06-10 08:12:48",51.749499,-1.237081
1623313322,"2021-06-10 08:22:02",51.749484,-1.237092
1623313434,"2021-06-10 08:23:54",51.749484,-1.237092
1623313531,"2021-06-10 08:25:31",51.750587,-1.237083
1623313542,"2021-06-10 08:25:42",51.749476,-1.237086
1623318631,"2021-06-10 09:50:31",51.749485,-1.237086
1623318700,"2021-06-10 09:51:40",51.750587,-1.237083
1623319324,"2021-06-10 10:02:04",51.749468,-1.23707
1623321628,"2021-06-10 10:40:28",51.749461,-1.237071
1623323441,"2021-06-10 11:10:41",51.749485,-1.237069
1623324121,"2021-06-10 11:22:01",51.750502,-1.237422
1623324135,"2021-06-10 11:22:15",51.74951,-1.237188
1623324151,"2021-06-10 11:22:31",51.750502,-1.237422
1623324164,"2021-06-10 11:22:44",51.749435,-1.237297
1623324211,"2021-06-10 11:23:31",51.750502,-1.237422
1623324225,"2021-06-10 11:23:45",51.749189,-1.237405
1623324241,"2021-06-10 11:24:01",51.750502,-1.237422
1623324255,"2021-06-10 11:24:15",51.749252,-1.237386
1623324271,"2021-06-10 11:24:31",51.750502,-1.237422
1623324284,"2021-06-10 11:24:44",51.749315,-1.237336
1623324304,"2021-06-10 11:25:04",51.750502,-1.237422
1623324315,"2021-06-10 11:25:15",51.749366,-1.237291
1623326294,"2021-06-10 11:58:14",51.749648,-1.237042
1623327409,"2021-06-10 12:16:49",51.749482,-1.237101
1623330674,"2021-06-10 13:11:14",51.749488,-1.237086
1623331588,"2021-06-10 13:26:28",51.749668,-1.237192
1623332585,"2021-06-10 13:43:05",51.749471,-1.237059
1623332606,"2021-06-10 13:43:26",51.749763,-1.236687
1623332635,"2021-06-10 13:43:55",51.749477,-1.236646
1623332792,"2021-06-10 13:46:32",51.750579,-1.237841
1623332830,"2021-06-10 13:47:10",51.749492,-1.236914
1623333540,"2021-06-10 13:59:00",51.750587,-1.237083
1623333564,"2021-06-10 13:59:24",51.749388,-1.236841
1623333638,"2021-06-10 14:00:38",51.749286,-1.237333
1623335495,"2021-06-10 14:31:35",51.74921,-1.237714
1623336125,"2021-06-10 14:42:05",51.749559,-1.237237
1623339426,"2021-06-10 15:37:06",51.749457,-1.237076
1623341932,"2021-06-10 16:18:52",51.749497,-1.23709
1623342832,"2021-06-10 16:33:52",51.749478,-1.237077
1623344285,"2021-06-10 16:58:05",51.749487,-1.237038
1623344336,"2021-06-10 16:58:56",51.749475,-1.237058
1623344621,"2021-06-10 17:03:41",51.749847,-1.237081
1623344653,"2021-06-10 17:04:13",51.749467,-1.237008
1623344800,"2021-06-10 17:06:40",51.75095,-1.237065
1623344824,"2021-06-10 17:07:04",51.750641,-1.237214
1623344861,"2021-06-10 17:07:41",51.752401,-1.236951
1623344891,"2021-06-10 17:08:11",51.753569,-1.236369
1623344917,"2021-06-10 17:08:37",51.752244,-1.236481
1623344950,"2021-06-10 17:09:10",51.756303,-1.235594
1623344981,"2021-06-10 17:09:41",51.757989,-1.23572
1623345010,"2021-06-10 17:10:10",51.759599,-1.235831
1623345041,"2021-06-10 17:10:41",51.761077,-1.23583
1623345070,"2021-06-10 17:11:10",51.76258,-1.235643
1623345101,"2021-06-10 17:11:41",51.762946,-1.233893
1623345130,"2021-06-10 17:12:10",51.762971,-1.232557
1623345160,"2021-06-10 17:12:40",51.763106,-1.231492
1623345221,"2021-06-10 17:13:41",51.763079,-1.230877
1623345252,"2021-06-10 17:14:12",51.763184,-1.230149
1623345280,"2021-06-10 17:14:40",51.763324,-1.229653
1623345313,"2021-06-10 17:15:13",51.763216,-1.2286
1623345401,"2021-06-10 17:16:41",51.762908,-1.22836
1623347819,"2021-06-10 17:56:59",51.762829,-1.22868
1623348042,"2021-06-10 18:00:42",51.76275,-1.228835
1623348798,"2021-06-10 18:13:18",51.762743,-1.228802
1623349395,"2021-06-10 18:23:15",51.763033,-1.228732
1623349423,"2021-06-10 18:23:43",51.76282,-1.229879
1623349432,"2021-06-10 18:23:52",51.76268,-1.228908
1623349447,"2021-06-10 18:24:07",51.763093,-1.229159
1623349462,"2021-06-10 18:24:22",51.763089,-1.22869
1623349479,"2021-06-10 18:24:39",51.763147,-1.229473
1623349513,"2021-06-10 18:25:13",51.762909,-1.232253
1623349522,"2021-06-10 18:25:22",51.762863,-1.233329
1623349544,"2021-06-10 18:25:44",51.762894,-1.232368
1623349574,"2021-06-10 18:26:14",51.761492,-1.234913
1623349613,"2021-06-10 18:26:53",51.759592,-1.235732
1623349642,"2021-06-10 18:27:22",51.759396,-1.234611
1623349675,"2021-06-10 18:27:55",51.759664,-1.234288
1623350388,"2021-06-10 18:39:48",51.76316,-1.233091
1623350408,"2021-06-10 18:40:08",51.759642,-1.234682
1623350455,"2021-06-10 18:40:55",51.759289,-1.23441
1623350486,"2021-06-10 18:41:26",51.759754,-1.234408
1623350856,"2021-06-10 18:47:36",51.759368,-1.234471
1623352713,"2021-06-10 19:18:33",51.76316,-1.233091
1623352734,"2021-06-10 19:18:54",51.75966,-1.234224
1623352839,"2021-06-10 19:20:39",51.759653,-1.234752
1623352958,"2021-06-10 19:22:38",51.759741,-1.234137
1623354161,"2021-06-10 19:42:41",51.759718,-1.234846
1623354250,"2021-06-10 19:44:10",51.759747,-1.234401
1623354400,"2021-06-10 19:46:40",51.759861,-1.233921
1623354550,"2021-06-10 19:49:10",51.759661,-1.234447
1623354700,"2021-06-10 19:51:40",51.759844,-1.234028
1623354819,"2021-06-10 19:53:39",51.759641,-1.234326
1623355025,"2021-06-10 19:57:05",51.76316,-1.233091
1623355168,"2021-06-10 19:59:28",51.759776,-1.234192
1623357229,"2021-06-10 20:33:49",51.76316,-1.233091
1623357253,"2021-06-10 20:34:13",51.759812,-1.234364
1623357505,"2021-06-10 20:38:25",51.75961,-1.234807
1623357685,"2021-06-10 20:41:25",51.759959,-1.234301
1623357804,"2021-06-10 20:43:24",51.759753,-1.23464
1623357836,"2021-06-10 20:43:56",51.759961,-1.234056
1623357956,"2021-06-10 20:45:56",51.75994,-1.23454
1623358255,"2021-06-10 20:50:55",51.759636,-1.234235
1623358346,"2021-06-10 20:52:26",51.76003,-1.234377
1623358405,"2021-06-10 20:53:25",51.7595,-1.234131
1623358616,"2021-06-10 20:56:56",51.759577,-1.234625
1623358736,"2021-06-10 20:58:56",51.759753,-1.23425
1623359336,"2021-06-10 21:08:56",51.759647,-1.23469
1623362328,"2021-06-10 21:58:48",51.749481,-1.237082
1623366589,"2021-06-10 23:09:49",51.74919,-1.2372
1623366604,"2021-06-10 23:10:04",51.749463,-1.237073
1623366665,"2021-06-10 23:11:05",51.749481,-1.237094
1623366738,"2021-06-10 23:12:18",51.749491,-1.237094
1623368538,"2021-06-10 23:42:18",51.749491,-1.237094
1623369625,"2021-06-11 00:00:25",51.749488,-1.237095
1623370539,"2021-06-11 00:15:39",51.749476,-1.237069
1623371638,"2021-06-11 00:33:58",51.749482,-1.23709
1623375670,"2021-06-11 01:41:10",51.749448,-1.237281
1623380832,"2021-06-11 03:07:12",51.749444,-1.236992
1623381005,"2021-06-11 03:10:05",51.749475,-1.23708
1623384200,"2021-06-11 04:03:20",51.749483,-1.237103
1623385440,"2021-06-11 04:24:00",51.749477,-1.237097
1623386099,"2021-06-11 04:34:59",51.749482,-1.237094
1623388184,"2021-06-11 05:09:44",51.749489,-1.237074
1623389023,"2021-06-11 05:23:43",51.749489,-1.237074
1623391184,"2021-06-11 05:59:44",51.749489,-1.237074
1623391411,"2021-06-11 06:03:31",51.749485,-1.237094
1623391742,"2021-06-11 06:09:02",51.749485,-1.237094
1623393440,"2021-06-11 06:37:20",51.749485,-1.237094
1623395846,"2021-06-11 07:17:26",51.749459,-1.23706
1623396758,"2021-06-11 07:32:38",51.749472,-1.237088
1623397740,"2021-06-11 07:49:00",51.749558,-1.237106
1623399540,"2021-06-11 08:19:00",51.749477,-1.23708
1623399965,"2021-06-11 08:26:05",51.752239,-1.236777
1623399974,"2021-06-11 08:26:14",51.749379,-1.238455
1623399996,"2021-06-11 08:26:36",51.750579,-1.237841
1623400028,"2021-06-11 08:27:08",51.748516,-1.238424
1623400059,"2021-06-11 08:27:39",51.748214,-1.239964
1623400090,"2021-06-11 08:28:10",51.747578,-1.241479
1623400124,"2021-06-11 08:28:44",51.749117,-1.243535
1623400185,"2021-06-11 08:29:45",51.748909,-1.24382
1623400209,"2021-06-11 08:30:09",51.748661,-1.243617
1623400308,"2021-06-11 08:31:48",51.748636,-1.244051
1623400490,"2021-06-11 08:34:50",51.749188,-1.244224
1623400558,"2021-06-11 08:35:58",51.749155,-1.244219
1623400732,"2021-06-11 08:38:52",51.749469,-1.244254
1623401192,"2021-06-11 08:46:32",51.74953,-1.243481
1623401215,"2021-06-11 08:46:55",51.749455,-1.244218
1623401253,"2021-06-11 08:47:33",51.749209,-1.242708
1623401271,"2021-06-11 08:47:51",51.749443,-1.244212
1623401283,"2021-06-11 08:48:03",51.749209,-1.242708
1623401301,"2021-06-11 08:48:21",51.749441,-1.244215
1623401314,"2021-06-11 08:48:34",51.749209,-1.242708
1623401331,"2021-06-11 08:48:51",51.749441,-1.24421
1623401345,"2021-06-11 08:49:05",51.749209,-1.242708
1623401363,"2021-06-11 08:49:23",51.749439,-1.244204
1623401378,"2021-06-11 08:49:38",51.74953,-1.243481
1623401392,"2021-06-11 08:49:52",51.749438,-1.244218
1623401418,"2021-06-11 08:50:18",51.74953,-1.243481
1623401453,"2021-06-11 08:50:53",51.749454,-1.24422
1623401469,"2021-06-11 08:51:09",51.74953,-1.243481
1623401482,"2021-06-11 08:51:22",51.749463,-1.244222
1623401598,"2021-06-11 08:53:18",51.749209,-1.242708
1623401634,"2021-06-11 08:53:54",51.749467,-1.244188
1623401649,"2021-06-11 08:54:09",51.749209,-1.242708
1623401661,"2021-06-11 08:54:21",51.7494,-1.244225
1623401718,"2021-06-11 08:55:18",51.74953,-1.243481
1623401752,"2021-06-11 08:55:52",51.749385,-1.24422
1623402042,"2021-06-11 09:00:42",51.749209,-1.242708
1623402050,"2021-06-11 09:00:50",51.749377,-1.244212
1623403331,"2021-06-11 09:22:11",51.749209,-1.242708
1623403346,"2021-06-11 09:22:26",51.749338,-1.244746
1623403351,"2021-06-11 09:22:31",51.748902,-1.244274
1623403356,"2021-06-11 09:22:36",51.74918,-1.244472
1623406373,"2021-06-11 10:12:53",51.749209,-1.242708
1623406382,"2021-06-11 10:13:02",51.748942,-1.244283
1623409045,"2021-06-11 10:57:25",51.74986,-1.243495
1623409070,"2021-06-11 10:57:50",51.749181,-1.244277
1623409106,"2021-06-11 10:58:26",51.74986,-1.243495
1623409119,"2021-06-11 10:58:39",51.749117,-1.244269
1623409202,"2021-06-11 11:00:02",51.748844,-1.244246
1623409218,"2021-06-11 11:00:18",51.748829,-1.243805
1623409231,"2021-06-11 11:00:31",51.748567,-1.243637
1623409380,"2021-06-11 11:03:00",51.748822,-1.243498
1623409410,"2021-06-11 11:03:30",51.749086,-1.243595
1623409444,"2021-06-11 11:04:04",51.749335,-1.243768
1623409449,"2021-06-11 11:04:09",51.749704,-1.244033
1623409454,"2021-06-11 11:04:14",51.750056,-1.244327
1623409465,"2021-06-11 11:04:25",51.750254,-1.244693
1623409499,"2021-06-11 11:04:59",51.751641,-1.246778
1623409530,"2021-06-11 11:05:30",51.752459,-1.249197
1623409558,"2021-06-11 11:05:58",51.752452,-1.249833
1623409588,"2021-06-11 11:06:28",51.752571,-1.251148
1623409622,"2021-06-11 11:07:02",51.752666,-1.253645
1623409650,"2021-06-11 11:07:30",51.752409,-1.255533
1623409679,"2021-06-11 11:07:59",51.752231,-1.257018
1623409708,"2021-06-11 11:08:28",51.751993,-1.257877
1623409739,"2021-06-11 11:08:59",51.751847,-1.258682
1623409768,"2021-06-11 11:09:28",51.75193,-1.259206
1623409799,"2021-06-11 11:09:59",51.751325,-1.260127
1623409858,"2021-06-11 11:10:58",51.751681,-1.260183
1623409888,"2021-06-11 11:11:28",51.751399,-1.260205
1623409949,"2021-06-11 11:12:29",51.751696,-1.260204
1623409979,"2021-06-11 11:12:59",51.751538,-1.259824
1623410009,"2021-06-11 11:13:29",51.752723,-1.260349
1623410038,"2021-06-11 11:13:58",51.753738,-1.260761
1623411438,"2021-06-11 11:37:18",51.754377,-1.25929
1623411660,"2021-06-11 11:41:00",51.754046,-1.259123
1623411688,"2021-06-11 11:41:28",51.754126,-1.258701
1623411719,"2021-06-11 11:41:59",51.754341,-1.257108
1623411749,"2021-06-11 11:42:29",51.754727,-1.254694
1623411779,"2021-06-11 11:42:59",51.75446,-1.25327
1623411808,"2021-06-11 11:43:28",51.753906,-1.252532
1623411839,"2021-06-11 11:43:59",51.753807,-1.251198
1623411868,"2021-06-11 11:44:28",51.752614,-1.250478
1623411899,"2021-06-11 11:44:59",51.752313,-1.248976
1623411929,"2021-06-11 11:45:29",51.752676,-1.24878
1623411959,"2021-06-11 11:45:59",51.751509,-1.246758
1623411989,"2021-06-11 11:46:29",51.750256,-1.244491
1623412018,"2021-06-11 11:46:58",51.749284,-1.243591
1623412048,"2021-06-11 11:47:28",51.748959,-1.243278
1623412256,"2021-06-11 11:50:56",51.748762,-1.244142
1623412292,"2021-06-11 11:51:32",51.748793,-1.243626
1623412382,"2021-06-11 11:53:02",51.748878,-1.24412
1623412413,"2021-06-11 11:53:33",51.749159,-1.24418
1623412592,"2021-06-11 11:56:32",51.748679,-1.243926
1623412622,"2021-06-11 11:57:02",51.748965,-1.24407
1623412772,"2021-06-11 11:59:32",51.749135,-1.24451
1623412804,"2021-06-11 12:00:04",51.748997,-1.243968
1623412911,"2021-06-11 12:01:51",51.74882,-1.244651
1623412953,"2021-06-11 12:02:33",51.749099,-1.244327
1623413222,"2021-06-11 12:07:02",51.749039,-1.24371
1623413252,"2021-06-11 12:07:32",51.748969,-1.244193
1623416200,"2021-06-11 12:56:40",51.749153,-1.244611
1623416638,"2021-06-11 13:03:58",51.749126,-1.244091
1623420726,"2021-06-11 14:12:06",51.748865,-1.243963
1623424296,"2021-06-11 15:11:36",51.749119,-1.244202
1623425276,"2021-06-11 15:27:56",51.749014,-1.244186
1623425486,"2021-06-11 15:31:26",51.748847,-1.243828
1623425546,"2021-06-11 15:32:26",51.748935,-1.244461
1623425786,"2021-06-11 15:36:26",51.748705,-1.244195
1623426324,"2021-06-11 15:45:24",51.748732,-1.244092
1623434001,"2021-06-11 17:53:21",51.748954,-1.24309
1623434025,"2021-06-11 17:53:45",51.749156,-1.243796
1623434055,"2021-06-11 17:54:15",51.749149,-1.243991
1623434080,"2021-06-11 17:54:40",51.748866,-1.244149
1623434114,"2021-06-11 17:55:14",51.749157,-1.244233
1623434678,"2021-06-11 18:04:38",51.747895,-1.24227
1623434697,"2021-06-11 18:04:57",51.748966,-1.244135
1623434785,"2021-06-11 18:06:25",51.749054,-1.243692
1623434806,"2021-06-11 18:06:46",51.748967,-1.244115
1623434817,"2021-06-11 18:06:57",51.749055,-1.243704
1623434940,"2021-06-11 18:09:00",51.749022,-1.243265
1623434960,"2021-06-11 18:09:20",51.7488,-1.243016
1623434972,"2021-06-11 18:09:32",51.748569,-1.242755
1623434980,"2021-06-11 18:09:40",51.748335,-1.242524
